"uid","namedLocation","date","domainID","siteID","plotID","plotType","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","easting","northing","utmZone","elevation","elevationUncertainty","eventID","samplingProtocolVersion","treesPresent","treesAbsentList","shrubsPresent","shrubsAbsentList","lianasPresent","lianasAbsentList","nestedSubplotAreaShrubSapling","nestedSubplotAreaLiana","totalSampledAreaTrees","totalSampledAreaShrubSapling","totalSampledAreaLiana","remarks","measuredBy","recordedBy","dataQF"
"161dd069-9bdf-47c1-a678-eb06d4627e12","GUAN_043.basePlot.vst","2015-05-12","D04","GUAN","GUAN_043","tower","evergreenForest",17.968869,-66.867682,"WGS84",20.1,725814.84,1988038.07,"19N",115.9,0.1,"vst_GUAN_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"25","noneSelected",800,100,800,NA,"8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"d3843560-ba05-4eb3-b963-96d18e4317d1","GUAN_043.basePlot.vst","2015-05-13","D04","GUAN","GUAN_043","tower","evergreenForest",17.968869,-66.867682,"WGS84",20.1,725814.84,1988038.07,"19N",115.9,0.1,"vst_GUAN_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"25","noneSelected",800,100,800,NA,"RS9r3fYolQ8OjMegYBbIjMNwHRFQe/2+","bhzZP3Y0xKGj5tQFevjoL8SD9yIOx3Ri","legacyData"
"9ab76170-542c-4225-a52a-3b75ff42cc4c","GUAN_043.basePlot.vst","2015-06-02","D04","GUAN","GUAN_043","tower","evergreenForest",17.968869,-66.867682,"WGS84",20.1,725814.84,1988038.07,"19N",115.9,0.1,"vst_GUAN_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"25","100",800,100,400,"","bhzZP3Y0xKGj5tQFevjoL8SD9yIOx3Ri","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"1d86d565-b874-4d71-92bc-0a2ef7985fb1","GUAN_043.basePlot.vst","2015-06-03","D04","GUAN","GUAN_043","tower","evergreenForest",17.968869,-66.867682,"WGS84",20.1,725814.84,1988038.07,"19N",115.9,0.1,"vst_GUAN_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"25","100",800,100,400,"","g9AObJQf3eYzNZZz0BsTL537QdYJU5Tw+SySeK96nKQ=","bhzZP3Y0xKGj5tQFevjoL8SD9yIOx3Ri","legacyData"
"b81ed251-902b-4110-9772-96700d9b1cec","GUAN_043.basePlot.vst","2015-06-03","D04","GUAN","GUAN_043","tower","evergreenForest",17.968869,-66.867682,"WGS84",20.1,725814.84,1988038.07,"19N",115.9,0.1,"vst_GUAN_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"25","100",800,100,400,"","g9AObJQf3eYkUFZYJaxA4ygWnVX2Kjzk","bhzZP3Y0xKGj5tQFevjoL8SD9yIOx3Ri","legacyData"
"4ec2bcfd-8d25-484b-8203-343bd582313c","GUAN_043.basePlot.vst","2015-06-04","D04","GUAN","GUAN_043","tower","evergreenForest",17.968869,-66.867682,"WGS84",20.1,725814.84,1988038.07,"19N",115.9,0.1,"vst_GUAN_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"25","100",800,100,400,"","bhzZP3Y0xKGj5tQFevjoL8SD9yIOx3Ri","8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","legacyData"
"cb36756d-61fa-47f0-9d6c-d3d9baf4aa77","GUAN_052.basePlot.vst","2015-06-04","D04","GUAN","GUAN_052","tower","evergreenForest",17.968041,-66.86713,"WGS84",20.1,725874.37,1987947.08,"19N",111.7,0.1,"vst_GUAN_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","noneSelected",800,40,800,"Lianas were measured in all subplot, not enough individuals in nested.","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","legacyData"
"73451fd6-dddd-406f-8f65-ab15c282d0d6","GUAN_052.basePlot.vst","2015-06-04","D04","GUAN","GUAN_052","tower","evergreenForest",17.968041,-66.86713,"WGS84",20.1,725874.37,1987947.08,"19N",111.7,0.1,"vst_GUAN_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","noneSelected",800,40,800,"","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","legacyData"
"d812377f-cb9b-4417-99e4-3e288d8dc8db","GUAN_052.basePlot.vst","2015-06-08","D04","GUAN","GUAN_052","tower","evergreenForest",17.968041,-66.86713,"WGS84",20.1,725874.37,1987947.08,"19N",111.7,0.1,"vst_GUAN_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","noneSelected",800,40,800,"Lianas were measured in all subplot, not enough individuals in nested.","8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","bhzZP3Y0xKGj5tQFevjoL8SD9yIOx3Ri","legacyData"
"a2de9617-e9ff-421b-8abf-ed3d2c41a606","GUAN_052.basePlot.vst","2015-06-08","D04","GUAN","GUAN_052","tower","evergreenForest",17.968041,-66.86713,"WGS84",20.1,725874.37,1987947.08,"19N",111.7,0.1,"vst_GUAN_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","noneSelected",800,40,800,"Lianas were measured in all subplot, no enough individuals in nested.","8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","bhzZP3Y0xKGj5tQFevjoL8SD9yIOx3Ri","legacyData"
"e1072156-52f9-45d6-84a2-efd6816ee388","GUAN_054.basePlot.vst","2015-06-15","D04","GUAN","GUAN_054","tower","evergreenForest",17.968868,-66.866561,"WGS84",20.1,725933.6,1988039.32,"19N",111.4,0.1,"vst_GUAN_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","100",800,40,400,"","8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","g9AObJQf3eYzNZZz0BsTL537QdYJU5Tw+SySeK96nKQ=","legacyData"
"6b7e8321-3bab-4bc7-b176-c75f269dca1b","GUAN_054.basePlot.vst","2015-06-16","D04","GUAN","GUAN_054","tower","evergreenForest",17.968868,-66.866561,"WGS84",20.1,725933.6,1988039.32,"19N",111.4,0.1,"vst_GUAN_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","100",800,40,400,"","bhzZP3Y0xKGj5tQFevjoL+R4w3pzou9sQcOMY/3BMYp+7KkWd7DaPyJEEKCE1ciLQoT76m6sttpg85QTiUnLpjM/1tlpOsThlXU7QxGTRkY5u6wn9q1goDoDodRVNfu903DzVG5LMPu+nQiLpT8Ua5yVFWuAilnQaBez7l3Kk/8=","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"07d4beaf-4ac6-4959-bd7c-fc68029aa030","GUAN_054.basePlot.vst","2015-06-22","D04","GUAN","GUAN_054","tower","evergreenForest",17.968868,-66.866561,"WGS84",20.1,725933.6,1988039.32,"19N",111.4,0.1,"vst_GUAN_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"noneSelected","100",800,800,400,"","bhzZP3Y0xKGj5tQFevjoL+R4w3pzou9sI9WbAe3ey0Sc1Omq/hO5DqeZEyyMeHGwODEirz+gV5L4JxdTzm+3W50GW0UtQnF14PDLiimQPae5nviAA1r8WA==","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"1b052ec4-cbe8-4a05-807f-232ecdeb7d8d","GUAN_055.basePlot.vst","2015-06-23","D04","GUAN","GUAN_055","tower","evergreenForest",17.969688,-66.867651,"WGS84",20.1,725817.08,1988128.77,"19N",116.7,0.1,"vst_GUAN_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","100",800,40,400,"","fiApssCEcSVZh4fTchGlfTFR+VBz93Ipsf4mgmwGQ38fgFrF9+zch1NuybS5O5hVF6XDJm8rBNK0B3hrbKcSd/fJV6bcCLKHgURn3PtArkU=","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"a93595e1-7157-4570-b442-1a2857b3ee9f","GUAN_055.basePlot.vst","2015-06-24","D04","GUAN","GUAN_055","tower","evergreenForest",17.969688,-66.867651,"WGS84",20.1,725817.08,1988128.77,"19N",116.7,0.1,"vst_GUAN_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","100",800,40,400,"","8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErSSRLWDfjlG6VKCMBoY2ZXpG5n+1EZoBrk9HO1Fp4iKWbISQGwf7Q8Manj7ckKTIjS+dLp3x49E0=","8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","legacyData"
"4ef0d725-38f1-4918-ba0e-1515b350c1df","GUAN_058.basePlot.vst","2015-06-29","D04","GUAN","GUAN_058","tower","evergreenForest",17.970233,-66.866809,"WGS84",20.1,725905.59,1988190.12,"19N",121.6,0.1,"vst_GUAN_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","25",800,40,100,"","bhzZP3Y0xKGj5tQFevjoL+R4w3pzou9sQcOMY/3BMYpV2ZKVGIfe0GV9DIn6J3s1HmtXXMQuppsQN6NyMwEN+vZNJsv4hZmIw7nSRzhWvPBm+UJM+Ojb+lLIltGwC1FzV6mTUowfpmtVrM6nnEFEt0+YpY2bX3sRsywe2WprP74=","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"0499f2db-1efe-4d5f-95f8-aad0486e49ad","GUAN_058.basePlot.vst","2015-06-29","D04","GUAN","GUAN_058","tower","evergreenForest",17.970233,-66.866809,"WGS84",20.1,725905.59,1988190.12,"19N",121.6,0.1,"vst_GUAN_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","25",800,40,100,"","bhzZP3Y0xKGj5tQFevjoL+R4w3pzou9sQIWlOs+1KFYVTFqZnz7WnpbZd8uHX/8KhEpkLmwx9ms0bAZ3sgf7Or2mY1BFtfH/Mg/l62FDPUVVrxeUnOvjydmmlkgo5rU0cR7BguwLjeP9H4/w4Ko9N0vlw5kfOBxt","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","legacyData"
"7c7cabcd-b21e-4fc4-8373-1fae12d95cbe","GUAN_061.basePlot.vst","2015-06-30","D04","GUAN","GUAN_061","tower","evergreenForest",17.966929,-66.863728,"WGS84",20.1,726236.2,1987828.13,"19N",104.3,0.1,"vst_GUAN_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","noneSelected",800,40,800,"Lianas were measured in 400m^2. Shrub group were measured in the 10m^2.","bhzZP3Y0xKGj5tQFevjoL+R4w3pzou9sI9WbAe3ey0Sc1Omq/hO5DqeZEyyMeHGwODEirz+gV5LOJZ1TxtjchFOG7dUBIqWAOrYOAt7c1cb5Jqxgl3SVJNWeEBuWTRwf0durIfyZjNpNczEPmlnU8w==","fiApssCEcSVZh4fTchGlfahDnxUHck1hjCeiB17b/AFFCaNk5D9+WLLLMZfDLR2n","legacyData"
"4d22e902-0d80-458f-9999-0c0a109bfb31","GUAN_058.basePlot.vst","2015-06-30","D04","GUAN","GUAN_058","tower","evergreenForest",17.970233,-66.866809,"WGS84",20.1,725905.59,1988190.12,"19N",121.6,0.1,"vst_GUAN_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"noneSelected","noneSelected",800,800,800,"Others were measured in the 400m^2.","eFO+yQ/hCjzROLb1Z6pZkKfU5DqN3pJacZYxPNKQgNw=","fiApssCEcSVZh4fTchGlfTQOnKA5SjZYeqLLdlmgcNPaOyKK71+Nlg3AqWQ0C3Gl9zp+akUSaCU=","legacyData"
"bda1bc7c-f069-4a83-aa48-bf8b852a59cd","GUAN_058.basePlot.vst","2015-06-30","D04","GUAN","GUAN_058","tower","evergreenForest",17.970233,-66.866809,"WGS84",20.1,725905.59,1988190.12,"19N",121.6,0.1,"vst_GUAN_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"noneSelected","noneSelected",800,800,800,"Others were measured in the 400m^2","eFO+yQ/hCjzROLb1Z6pZkKfU5DqN3pJacZYxPNKQgNw=","fiApssCEcSVZh4fTchGlfTQOnKA5SjZYeqLLdlmgcNPaOyKK71+Nlg3AqWQ0C3Gl9zp+akUSaCU=","legacyData"
